ID;Date;Video Name check in;Video link;Video check:in check;Video Name check out;Video link.1;Video check:out check;Check:in;Check:out;Duration;Flight event;Way out;No. Videos;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Classification class;Classification class refined;Parent folder 1;Parent folder 2;Parent folder 3;Parent folder 4;Parent folder 5;Parent folder 6;Key
282;2021-07-29;2021-07-29_18-51-10;video;ok;2021-07-29_18-51-10;video;ok;2021-07-29 18:51:10;2021-07-29 18:51:17;0 days 00:00:07;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
283;2021-07-30;2021-07-30_09-35-07;video;ok;2021-07-30_09-35-07;video;ok;2021-07-30 09:35:07;2021-07-30 09:47:09;0 days 00:12:02;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;Formicinae;#N/C;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.Formicinae.#N/C.#N/C
284;2021-07-30;2021-07-30_11-26-02;video;ok;2021-07-30_11-26-02;video;ok;2021-07-30 11:26:02;2021-07-30 11:26:05;0 days 00:00:03;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
285;2021-07-30;2021-07-30_12-22-00;video;ok;2021-07-30_12-22-00;video;ok;2021-07-30 12:22:00;2021-07-30 12:22:25;0 days 00:00:25;no;exit;1 video;yes;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;fuscus;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.fuscus
286;2021-07-30;2021-07-30_12-25-59;video;ok;2021-07-30_12-25-59;video;ok;2021-07-30 12:25:59;2021-07-30 12:27:36;0 days 00:01:37;no;exit;1 video;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;fuscus;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.fuscus
287;2021-07-30;2021-07-30_15-13-50;video;ok;2021-07-30_15-13-50;video;ok;2021-07-30 15:13:50;2021-07-30 15:14:00;0 days 00:00:10;yes;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;#N/C;#N/C;#N/C;#N/C;Ichneumonoidea;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.#N/C.#N/C.#N/C.#N/C
288;2021-07-30;2021-07-30_15-15-31;video;ok;2021-07-30_15-15-31;video;ok;2021-07-30 15:15:31;2021-07-30 15:18:22;0 days 00:02:51;no;entrance;1 video;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Harmonia;axyridis;ladybug;ladybug;nan;Coccinelloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Coccinelloidea.Coccinellidae.Coccinellinae.Harmonia.axyridis
289;2021-07-30;2021-07-30_15-55-06;video;ok;2021-07-30_15-55-06;video;ok;2021-07-30 15:55:06;2021-07-30 15:55:18;0 days 00:00:12;?;?;1 video;no;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Harmonia;axyridis;ladybug;ladybug;nan;Coccinelloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Coccinelloidea.Coccinellidae.Coccinellinae.Harmonia.axyridis
290;2021-07-30;2021-07-30_15-20-27;video;ok;2021-07-30_15-20-27;video;ok;2021-07-30 15:20:27;2021-07-30 15:20:41;0 days 00:00:14;no;exit;1 video;yes;Insecta;Orthoptera;Caelifera;Acrididea;Acridoidea;Acrididae;Gomphocerinae;Chorthippus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Caelifera.Acrididea.Acridoidea.Acrididae.Gomphocerinae.Chorthippus.#N/C
291;2021-07-30;2021-07-30_17-10-05;video;ok;2021-07-30_17-10-05;video;ok;2021-07-30 17:10:05;2021-07-30 17:10:09;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
292;2021-07-30;2021-07-30_17-11-16;video;ok;2021-07-30_17-11-16;video;ok;2021-07-30 17:11:16;2021-07-30 17:11:20;0 days 00:00:04;yes;exit;1 video;yes;Insecta;Diptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Diptera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
293;2021-07-30;2021-07-30_18-08-29;video;ok;2021-07-30_18-08-29;video;ok;2021-07-30 18:08:29;2021-07-30 18:09:17;0 days 00:00:48;no;exit;1 video;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
294;2021-07-31;2021-07-31_06-52-44;video;ok;2021-07-31_18-55-22;video;ok;2021-07-31 06:52:44;2021-07-31 18:55:30;0 days 12:02:46;?;?;7 videos;yes;Insecta;Lepidoptera;Glossata;Heterocera;Geometroidea;Geometridae;Larentiinae;Epirrhoe;alternata;moth;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Geometroidea.Geometridae.Larentiinae.Epirrhoe.alternata
295;2021-07-31;2021-07-31_12-29-55;video;error;2021-07-31_12-29-55;video;error;2021-07-31 12:29:55;2021-07-31 12:40:13;0 days 00:10:18;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;#N/C;#N/C;#N/C;#N/C;Ichneumonoidea;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.#N/C.#N/C.#N/C.#N/C
296;2021-07-31;2021-07-31_12-29-55;video;error;2021-07-31_13-02-03;video;ok;2021-07-31 12:37:51;2021-07-31 13:04:16;0 days 00:26:25;yes;exit;2 videos;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Tachinidae;Phasiinae;Gymnosoma;#N/C;flesh_fly;flesh_fly;nan;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Oestroidea.Tachinidae.Phasiinae.Gymnosoma.#N/C
297;2021-07-31;2021-07-31_16-32-45;video;ok;2021-07-31_18-41-02;video;ok;2021-07-31 16:32:45;2021-07-31 18:42:16;0 days 02:09:31;?;?;4 videos;no;Insecta;Coleoptera;Polyphaga;Cucujiformia;Curculionoidea;Curculionidae;Brentidae;Apion;frumentarium;weevil;weevil;nan;Curculionoidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Curculionoidea.Curculionidae.Brentidae.Apion.frumentarium
298;2021-07-31;2021-07-31_17-12-18;video;ok;2021-07-31_11-50-22;video;error;2021-07-31 17:12:18;2021-08-03 12:01:44;2 days 18:49:26;?;?;49 videos;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;Formicinae;Formica;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.Formicinae.Formica.#N/C
299;2021-07-31;2021-07-31_18-17-06;video;ok;2021-07-31_18-17-06;video;ok;2021-07-31 18:23:08;2021-07-31 18:24:43;0 days 00:01:35;yes;entrance;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;#N/C;#N/C;#N/C;#N/C;Ichneumonoidea;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.#N/C.#N/C.#N/C.#N/C
300;2021-08-01;2021-08-01_07-43-05;video;ok;2021-08-01_07-43-05;video;ok;2021-08-01 07:43:05;2021-08-01 07:44:52;0 days 00:01:47;no;exit;1 video;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
301;2021-08-01;2021-08-01_11-07-07;video;ok;2021-08-01_11-07-07;video;ok;2021-08-01 11:07:07;2021-08-01 11:07:11;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;flesh_fly;nan;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Oestroidea.Sarcophagidae.Sarcophaginae.Sarcophaga.#N/C
302;2021-08-01;2021-08-01_14-01-18;video;ok;2021-08-01_14-01-18;video;ok;2021-08-01 14:01:18;2021-08-01 14:01:45;0 days 00:00:27;no;exit;1 video;yes;Insecta;Mecoptera;0;0;Panorpoidea;Panorpidae;0;Panorpa;germanica;scorpion_fly;scorpion_fly;nan;nan;nan;nan;Mecoptera;Insecta;Insecta.Mecoptera.0.0.Panorpoidea.Panorpidae.0.Panorpa.germanica
303;2021-08-01;2021-08-01_15-21-36;video;ok;2021-08-01_15-30-10;video;ok;2021-08-01 15:21:36;2021-08-01 15:37:39;0 days 00:16:03;no;exit;2 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
304;2021-08-01;2021-08-01_15-21-36;video;ok;2021-08-01_15-21-36;video;ok;2021-08-01 15:21:44;2021-08-01 15:24:18;0 days 00:02:34;no;exit;1 video;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
305;2021-08-01;2021-08-01_15-56-11;video;ok;2021-08-01_15-56-11;video;ok;2021-08-01 15:56:11;2021-08-01 16:01:34;0 days 00:05:23;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;Formicinae;Formica;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.Formicinae.Formica.#N/C
306;2021-08-01;2021-08-01_16-19-36;video;ok;2021-08-01_16-19-36;video;ok;2021-08-01 16:19:36;2021-08-01 16:19:42;0 days 00:00:06;yes;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Vespoidea;Vespidae;Vespinae;Vespula;vulgaris;wasp;wasp;Vespidae;Vespoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Vespoidea.Vespidae.Vespinae.Vespula.vulgaris
307;2021-08-01;2021-08-01_16-37-51;video;ok;2021-08-01_16-37-51;video;ok;2021-08-01 16:37:51;2021-08-01 16:37:57;0 days 00:00:06;yes;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.Mycetophilidae.#N/C.#N/C.#N/C
308;2021-08-01;2021-08-01_17-32-23;video;ok;2021-08-01_17-32-23;video;ok;2021-08-01 17:46:30;2021-08-01 17:46:41;0 days 00:00:11;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.Medeterinae.Medetera.#N/C
309;2021-08-01;2021-08-01_17-32-23;video;ok;2021-08-01_17-32-23;video;ok;2021-08-01 17:59:00;2021-08-01 17:59:02;0 days 00:00:02;yes;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.Mycetophilidae.#N/C.#N/C.#N/C
310;2021-08-01;2021-08-01_18-45-19;video;ok;2021-08-01_18-45-19;video;ok;2021-08-01 18:45:19;2021-08-01 18:45:25;0 days 00:00:06;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;canicularis;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Fanniidae.0.Fannia.canicularis
311;2021-08-02;2021-08-02_06-13-22;video;ok;2021-08-02_08-02-33;video;ok;2021-08-02 06:13:22;2021-08-02 08:10:39;0 days 01:57:17;no;entrance;2 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
312;2021-08-02;2021-08-02_08-52-13;video;ok;2021-08-02_08-55-14;video;ok;2021-08-02 08:52:13;2021-08-02 09:26:29;0 days 00:34:16;no;entrance;2 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
313;2021-08-02;2021-08-02_08-55-14;video;ok;2021-08-02_08-55-14;video;ok;2021-08-02 08:55:14;2021-08-02 09:30:08;0 days 00:34:54;no;entrance;1 video;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
314;2021-08-02;2021-08-02_08-55-14;video;ok;2021-08-02_13-03-59;video;ok;2021-08-02 08:55:14;2021-08-02 13:04:51;0 days 04:09:37;no;exit;3 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
315;2021-08-02;2021-08-02_12-19-12;video;ok;2021-08-02_12-19-12;video;ok;2021-08-02 12:19:12;2021-08-02 12:20:28;0 days 00:01:16;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
316;2021-08-02;2021-08-02_14-17-33;video;ok;2021-08-02_14-17-33;video;ok;2021-08-02 14:17:33;2021-08-02 14:21:36;0 days 00:04:03;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;Formicinae;Camponatus;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.Formicinae.Camponatus.#N/C
317;2021-08-02;2021-08-02_14-17-33;video;ok;2021-08-02_14-39-21;video;ok;2021-08-02 14:19:34;2021-08-02 14:41:05;0 days 00:21:31;no;exit;2 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
318;2021-08-02;2021-08-02_14-49-05;video;ok;2021-08-02_15-38-22;video;ok;2021-08-02 14:49:05;2021-08-02 15:42:01;0 days 00:52:56;no;exit;4 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
319;2021-08-02;2021-08-02_15-05-43;video;ok;2021-08-02_15-05-43;video;ok;2021-08-02 15:07:08;2021-08-02 15:07:10;0 days 00:00:02;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
320;2021-08-02;2021-08-02_15-20-52;video;ok;2021-08-02_15-20-52;video;ok;2021-08-02 15:21:44;2021-08-02 15:22:22;0 days 00:00:38;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
321;2021-08-02;2021-08-02_15-43-03;video;ok;2021-08-02_15-58-20;video;ok;2021-08-02 15:43:03;2021-08-02 15:59:53;0 days 00:16:50;no;exit;2 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
322;2021-08-02;2021-08-02_16-13-40;video;ok;2021-08-02_16-13-40;video;ok;2021-08-02 16:13:40;2021-08-02 16:15:19;0 days 00:01:39;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;Formicinae;Camponatus;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.Formicinae.Camponatus.#N/C
323;2021-08-02;2021-08-02_16-17-58;video;ok;2021-08-02_16-17-58;video;ok;2021-08-02 16:17:58;2021-08-02 16:18:04;0 days 00:00:06;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
324;2021-08-02;2021-08-02_16-31-44;video;ok;2021-08-02_16-31-44;video;ok;2021-08-02 16:31:44;2021-08-02 16:32:31;0 days 00:00:47;no;entrance;1 video;yes;Insecta;Hymenoptera;Apocrita;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Apocrita;Apocrita;Hymenoptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Hymenoptera.Apocrita.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
325;2021-08-02;2021-08-02_16-38-34;video;ok;2021-08-02_16-38-34;video;ok;2021-08-02 16:38:34;2021-08-02 16:38:40;0 days 00:00:06;yes;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;#N/C;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.#N/C.#N/C.#N/C.#N/C
326;2021-08-02;2021-08-02_16-39-37;video;ok;2021-08-02_16-39-37;video;ok;2021-08-02 16:39:37;2021-08-02 16:39:41;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
327;2021-08-02;2021-08-02_17-17-04;video;ok;2021-08-02_17-17-04;video;ok;2021-08-02 17:17:04;2021-08-02 17:18:46;0 days 00:01:42;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.#N/C.#N/C.#N/C
328;2021-08-02;2021-08-02_17-57-16;video;ok;2021-08-02_17-57-16;video;ok;2021-08-02 17:57:16;2021-08-02 17:57:20;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
329;2021-08-02;2021-08-02_18-06-20;video;ok;2021-08-02_18-06-20;video;ok;2021-08-02 18:06:20;2021-08-02 18:06:32;0 days 00:00:12;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
330;2021-08-02;2021-08-02_18-13-37;video;ok;2021-08-02_18-13-37;video;ok;2021-08-02 18:13:37;2021-08-02 18:13:45;0 days 00:00:08;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
331;2021-08-02;2021-08-02_18-48-16;video;ok;2021-08-02_18-48-16;video;ok;2021-08-02 18:48:16;2021-08-02 18:48:36;0 days 00:00:20;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
332;2021-08-02;2021-08-02_18-59-10;video;ok;2021-08-02_18-59-10;video;ok;2021-08-02 18:59:10;2021-08-02 18:59:14;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.#N/C.#N/C.#N/C
333;2021-08-03;2021-08-03_06-05-56;video;ok;2021-08-03_10-38-49;video;ok;2021-08-03 06:05:56;2021-08-03 10:44:03;0 days 04:38:07;no;entrance;3 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
334;2021-08-03;2021-08-03_09-13-38;video;ok;2021-08-03_09-13-38;video;ok;2021-08-03 09:13:38;2021-08-03 09:14:54;0 days 00:01:16;no;?;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.#N/C.#N/C.#N/C
335;2021-08-03;2021-08-03_10-52-42;video;ok;2021-08-03_11-50-22;video;ok;2021-08-03 10:52:42;2021-08-03 12:01:35;0 days 01:08:53;no;entrance;3 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
336;2021-08-03;2021-08-03_11-34-25;video;ok;2021-08-03_11-34-25;video;ok;2021-08-03 11:35:12;2021-08-03 11:35:55;0 days 00:00:43;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.#N/C.#N/C.#N/C
