ID;Date;Video Name check in;Video Name check out;Check:in;Check:out;Duration;Flight event;Way out;No. Videos;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Leaf_reclass;Family_reclass;Superfamily_reclass;Infraorder_reclass;Suborder_reclass;Order_reclass;Class_reclass
415;2021-08-19;2021-08-19_22-30-09;2021-08-19_22-30-09;2021-08-19 22:30:09;2021-08-19 22:30:32;0 days 00:00:23;yes;entrance;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Noctuoidea;Noctuidae;Plusiinae;Autographa;gamma;moth;;;Heterocera;;Lepidoptera;Insecta
416;2021-08-19;2021-08-19_23-24-56;2021-08-19_23-24-56;2021-08-19 23:24:56;2021-08-19 23:25:06;0 days 00:00:10;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Braconidae;Macrocentrinae;#N/C;#N/C;parasitoid_wasp;;;Parasitica;Apocrita;Hymenoptera;Insecta
417;2021-08-20;2021-08-20_02-48-01;2021-08-20_02-48-01;2021-08-20 02:48:01;2021-08-20 02:48:04;0 days 00:00:03;yes;exit;1 video;no;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Lepidoptera;Insecta
418;2021-08-20;2021-08-20_03-23-07;2021-08-20_03-23-07;2021-08-20 03:23:07;2021-08-20 03:23:14;0 days 00:00:07;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Noctuoidea;Noctuidae;Noctuinae;Xestia;xanthographa;moth;;;Heterocera;;Lepidoptera;Insecta
419;2021-08-20;2021-08-20_13-57-47;2021-08-20_13-57-47;2021-08-20 13:57:47;2021-08-20 13:57:52;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Tachinidae;Phasiinae;Ectophasia;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
420;2021-08-20;2021-08-20_17-26-19;2021-08-20_17-26-19;2021-08-20 17:26:19;2021-08-20 17:26:34;0 days 00:00:15;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
421;2021-08-20;2021-08-20_17-30-59;2021-08-20_17-30-59;2021-08-20 17:30:59;2021-08-20 17:31:08;0 days 00:00:09;no;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;fungus_gnat;;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta
422;2021-08-20;2021-08-20_17-34-15;2021-08-20_17-34-15;2021-08-20 17:34:15;2021-08-20 17:34:32;0 days 00:00:17;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;Coenosiinae;Coenosia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
423;2021-08-20;2021-08-20_18-18-00;2021-08-20_18-18-00;2021-08-20 18:18:00;2021-08-20 18:18:18;0 days 00:00:18;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
424;2021-08-20;2021-08-20_19-09-14;2021-08-20_19-09-14;2021-08-20 19:09:14;2021-08-20 19:09:40;0 days 00:00:26;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
425;2021-08-20;2021-08-20_19-20-24;2021-08-20_19-20-24;2021-08-20 19:20:24;2021-08-20 19:20:37;0 days 00:00:13;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;#N/C;#N/C;#N/C;dance_fly;;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta
426;2021-08-20;2021-08-20_19-49-06;2021-08-20_19-49-06;2021-08-20 19:49:06;2021-08-20 19:50:46;0 days 00:01:40;?;?;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Ephydroidea;Drosophilidae;Drosophilinae;Drosophila;#N/C;fruit_fly;;Ephydroidea;Muscomorpha;Brachycera;Diptera;Insecta
427;2021-08-20;2021-08-20_20-21-01;2021-08-20_20-21-01;2021-08-20 20:21:01;2021-08-20 20:21:23;0 days 00:00:22;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Gelechioidea;#N/C;#N/C;#N/C;#N/C;moth;;;Heterocera;;Lepidoptera;Insecta
428;2021-08-20;2021-08-20_20-22-48;2021-08-20_20-22-48;2021-08-20 20:22:48;2021-08-20 20:22:57;0 days 00:00:09;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Pipunculidae;#N/C;#N/C;#N/C;syrphoid_fly;;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta
429;2021-08-20;2021-08-20_20-28-50;2021-08-20_20-28-50;2021-08-20 20:28:50;2021-08-20 20:29:25;0 days 00:00:35;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
430;2021-08-20;2021-08-20_20-29-41;2021-08-20_20-29-41;2021-08-20 20:29:41;2021-08-20 20:32:23;0 days 00:02:42;?;?;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Insecta;Diptera
431;2021-08-20;2021-08-20_20-29-41;2021-08-20_20-29-41;2021-08-20 20:30:14;2021-08-20 20:32:23;0 days 00:02:09;no;entrance;1 video;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;;;;;Orthoptera;Insecta
