ID;General-ID;Device;Date;Video Name check in;Video Name check out;Check:in;Check:out;Duration;Way in;Flight event;Way out;Image Database  ID;Image Database location;No. Videos;iNat Main suggestion;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Leaf_reclass;Family_reclass;Superfamily_reclass;Infraorder_reclass;Suborder_reclass;Order_reclass;Class_reclass
274;FAIR-D1_274;FAIR-D1;2023-09-01;FAIR-D1_2023-09-01_16-29-58;FAIR-D1_2023-09-01_16-29-58;2023-09-01 16:29:58;2023-09-01 16:30:10;00:00:12;entrance;yes;exit;274;FAIR-D1/274;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
275;FAIR-D1_275;FAIR-D1;2023-09-01;FAIR-D1_2023-09-01_16-32-22;FAIR-D1_2023-09-01_16-32-22;2023-09-01 16:32:22;2023-09-01 16:32:30;00:00:08;entrance;yes;exit;275;FAIR-D1/275;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
276;FAIR-D1_276;FAIR-D1;2023-09-01;FAIR-D1_2023-09-01_16-39-35;FAIR-D1_2023-09-01_16-39-35;2023-09-01 16:39:35;2023-09-01 16:40:01;00:00:26;entrance;no;entrance;276;FAIR-D1/276;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
277;FAIR-D1_277;FAIR-D1;2023-09-01;FAIR-D1_2023-09-01_16-51-06;FAIR-D1_2023-09-01_16-51-06;2023-09-01 16:51:06;2023-09-01 16:51:25;00:00:19;entrance;yes;entrance;277;FAIR-D1/277;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
278;FAIR-D1_278;FAIR-D1;2023-09-01;FAIR-D1_2023-09-01_17-44-44;FAIR-D1_2023-09-01_17-44-44;2023-09-01 17:44:44;2023-09-01 17:44:54;00:00:10;entrance;no;entrance;278;FAIR-D1/278;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
279;FAIR-D1_279;FAIR-D1;2023-09-01;FAIR-D1_2023-09-01_18-28-11;FAIR-D1_2023-09-01_18-28-11;2023-09-01 18:28:11;2023-09-01 18:28:25;00:00:14;entrance;yes;exit;279;FAIR-D1/279;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
280;FAIR-D1_280;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_08-22-26;FAIR-D1_2023-09-02_08-30-40;2023-09-02 08:22:26;2023-09-02 08:30:47;00:08:21;?;no;exit;280;FAIR-D1/280;2 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
281;FAIR-D1_281;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_10-53-28;FAIR-D1_2023-09-02_10-53-28;2023-09-02 10:53:28;2023-09-02 10:53:34;00:00:06;entrance;yes;exit;281;FAIR-D1/281;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
282;FAIR-D1_282;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_12-59-20;FAIR-D1_2023-09-02_12-59-20;2023-09-02 12:59:20;2023-09-02 13:00:01;00:00:41;exit;no;?;282;FAIR-D1/282;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
283;FAIR-D1_283;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_13-07-00;FAIR-D1_2023-09-02_13-07-00;2023-09-02 13:07:00;2023-09-02 13:07:10;00:00:10;entrance;no;?;283;FAIR-D1/283;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
284;FAIR-D1_284;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_13-53-34;FAIR-D1_2023-09-02_13-53-34;2023-09-02 13:53:34;2023-09-02 13:53:38;00:00:04;entrance;yes;exit;284;FAIR-D1/284;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
285;FAIR-D1_285;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_14-21-37;FAIR-D1_2023-09-02_14-21-37;2023-09-02 14:21:37;2023-09-02 14:21:41;00:00:04;entrance;yes;exit;285;FAIR-D1/285;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;#N/C;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
286;FAIR-D1_286;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_15-17-50;FAIR-D1_2023-09-02_15-17-50;2023-09-02 15:17:50;2023-09-02 15:18:17;00:00:27;entrance;yes;exit;286;FAIR-D1/286;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
287;FAIR-D1_287;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_15-31-34;FAIR-D1_2023-09-02_15-31-34;2023-09-02 15:31:34;2023-09-02 15:31:39;00:00:05;entrance;yes;exit;287;FAIR-D1/287;1 video;yes;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Vespoidea;Vespidae;Vespinae;Vespula;#N/C;wasp;Vespidae;Vespoidea;Aculeata;Apocrita;Hymenoptera;Insecta
288;FAIR-D1_288;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_15-56-24;FAIR-D1_2023-09-02_15-56-24;2023-09-02 15:56:24;2023-09-02 15:56:43;00:00:19;entrance;yes;exit;288;FAIR-D1/288;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
289;FAIR-D1_289;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_17-45-08;FAIR-D1_2023-09-02_17-45-08;2023-09-02 17:45:08;2023-09-02 17:45:11;00:00:03;?;yes;exit;289;FAIR-D1/289;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
290;FAIR-D1_290;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_17-51-23;FAIR-D1_2023-09-02_17-51-23;2023-09-02 17:51:23;2023-09-02 17:51:27;00:00:04;entrance;yes;exit;290;FAIR-D1/290;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
291;FAIR-D1_291;FAIR-D1;2023-09-02;FAIR-D1_2023-09-02_18-11-24;FAIR-D1_2023-09-02_18-11-24;2023-09-02 18:11:24;2023-09-02 18:11:46;00:00:22;entrance;no;?;291;FAIR-D1/291;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
292;FAIR-D1_292;FAIR-D1;2023-09-03;FAIR-D1_2023-09-03_08-31-10;FAIR-D1_2023-09-03_08-31-10;2023-09-03 08:31:10;2023-09-03 08:32:07;00:00:57;?;no;?;292;FAIR-D1/292;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
293;FAIR-D1_293;FAIR-D1;2023-09-03;FAIR-D1_2023-09-03_10-11-33;FAIR-D1_2023-09-03_10-11-33;2023-09-03 10:11:33;2023-09-03 10:11:50;00:00:17;?;no;?;293;FAIR-D1/293;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
294;FAIR-D1_294;FAIR-D1;2023-09-03;FAIR-D1_2023-09-03_10-45-49;FAIR-D1_2023-09-03_10-45-49;2023-09-03 10:45:49;2023-09-03 10:45:53;00:00:04;entrance;no;exit;294;FAIR-D1/294;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
295;FAIR-D1_295;FAIR-D1;2023-09-03;FAIR-D1_2023-09-03_16-49-17;FAIR-D1_2023-09-03_16-49-17;2023-09-03 16:49:17;2023-09-03 16:49:23;00:00:06;entrance;no;exit;295;FAIR-D1/295;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
296;FAIR-D1_296;FAIR-D1;2023-09-04;FAIR-D1_2023-09-04_13-03-47;FAIR-D1_2023-09-04_13-03-47;2023-09-04 13:03:47;2023-09-04 13:03:54;00:00:07;exit;yes;exit;296;FAIR-D1/296;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
297;FAIR-D1_297;FAIR-D1;2023-09-04;FAIR-D1_2023-09-04_13-51-49;FAIR-D1_2023-09-04_13-51-49;2023-09-04 13:51:49;2023-09-04 13:51:54;00:00:05;entrance;yes;exit;297;FAIR-D1/297;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
298;FAIR-D1_298;FAIR-D1;2023-09-04;FAIR-D1_2023-09-04_15-32-32;FAIR-D1_2023-09-04_15-32-32;2023-09-04 15:32:32;2023-09-04 15:32:38;00:00:06;?;yes;exit;298;FAIR-D1/298;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
299;FAIR-D1_299;FAIR-D1;2023-09-04;FAIR-D1_2023-09-04_17-53-35;FAIR-D1_2023-09-04_17-53-35;2023-09-04 17:53:35;2023-09-04 17:54:39;00:01:04;entrance;no;exit;299;FAIR-D1/299;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
300;FAIR-D1_300;FAIR-D1;2023-09-12;FAIR-D1_2023-09-12_09-49-41;FAIR-D1_2023-09-12_09-50-46;2023-09-12 09:49:41;2023-09-12 09:50:49;00:01:08;entrance;yes;exit;300;FAIR-D1/300;2 videos;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
301;FAIR-D1_301;FAIR-D1;2023-09-12;FAIR-D1_2023-09-12_13-59-01;FAIR-D1_2023-09-12_13-59-01;2023-09-12 13:59:01;2023-09-12 14:01:49;00:02:48;entrance;no;exit;301;FAIR-D1/301;1 video;no;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Harmonia;#N/C;ladybug;;Coccinelloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta
302;FAIR-D1_302;FAIR-D1;2023-09-13;FAIR-D1_2023-09-13_07-50-39;FAIR-D1_2023-09-13_08-09-27;2023-09-13 07:50:39;2023-09-13 08:09:45;00:19:06;entrance;yes;exit;302;FAIR-D1/302;3 videos;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Syrphinae;Sphaerophoria;#N/C;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta
1;FAIR-D2_1;FAIR-D2;2023-08-23;FAIR-D2_2023-08-23_07-58-20;FAIR-D2_2023-08-23_07-58-20;2023-08-23 07:58:20;2023-08-23 07:58:34;00:00:14;entrance;yes;exit;1;FAIR-D2/1;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
2;FAIR-D2_2;FAIR-D2;2023-08-23;FAIR-D2_2023-08-23_08-48-03;FAIR-D2_2023-08-23_08-48-03;2023-08-23 08:48:03;2023-08-23 08:48:23;00:00:20;exit;yes;exit;2;FAIR-D2/2;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
3;FAIR-D2_3;FAIR-D2;2023-08-23;FAIR-D2_2023-08-23_09-47-55;FAIR-D2_2023-08-23_09-47-55;2023-08-23 09:47:55;2023-08-23 09:48:26;00:00:31;entrance;no;exit;3;FAIR-D2/3;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
4;FAIR-D2_4;FAIR-D2;2023-08-23;FAIR-D2_2023-08-23_10-27-05;FAIR-D2_2023-08-23_10-27-05;2023-08-23 10:27:05;2023-08-23 10:27:13;00:00:08;?;no;exit;4;FAIR-D2/4;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
5;FAIR-D2_5;FAIR-D2;2023-08-23;FAIR-D2_2023-08-23_10-42-41;FAIR-D2_2023-08-23_10-42-41;2023-08-23 10:42:41;2023-08-23 10:42:53;00:00:12;entrance;yes;exit;5;FAIR-D2/5;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
7;FAIR-D2_7;FAIR-D2;2023-08-23;FAIR-D2_2023-08-23_12-36-27;FAIR-D2_2023-08-23_12-36-27;2023-08-23 12:36:27;2023-08-23 12:37:11;00:00:44;entrance;yes;exit;7;FAIR-D2/7;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
10;FAIR-D2_10;FAIR-D2;2023-08-23;FAIR-D2_2023-08-23_15-45-47;FAIR-D2_2023-08-23_15-45-47;2023-08-23 15:45:47;2023-08-23 15:46:06;00:00:19;exit;yes;exit;10;FAIR-D2/10;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
12;FAIR-D2_12;FAIR-D2;2023-08-24;FAIR-D2_2023-08-24_11-59-08;FAIR-D2_2023-08-24_11-59-08;2023-08-24 11:59:08;;00:00:19;entrance;yes;exit;12;FAIR-D2/12;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
13;FAIR-D2_13;FAIR-D2;2023-08-24;FAIR-D2_2023-08-24_12-48-04;FAIR-D2_2023-08-24_12-48-04;2023-08-24 12:48:04;2023-08-24 12:48:18;00:00:14;entrance;no;entrance;13;FAIR-D2/13;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
14;FAIR-D2_14;FAIR-D2;2023-08-24;FAIR-D2_2023-08-24_15-51-57;FAIR-D2_2023-08-24_15-51-57;2023-08-24 15:51:57;2023-08-24 15:52:38;00:00:41;entrance;yes;exit;14;FAIR-D2/14;1 video;yes;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Harmonia;#N/C;ladybug;;Coccinelloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta
15;FAIR-D2_15;FAIR-D2;2023-08-24;FAIR-D2_2023-08-24_18-15-23;FAIR-D2_2023-08-24_18-15-23;2023-08-24 18:15:23;2023-08-24 18:16:01;00:00:38;	entrance;yes;exit;15;FAIR-D2/15;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
16;FAIR-D2_16;FAIR-D2;2023-08-24;FAIR-D2_2023-08-24_18-17-27;FAIR-D2_2023-08-24_18-17-27;2023-08-24 18:17:27;2023-08-24 18:17:50;00:00:23;entrance;no;entrance;16;FAIR-D2/16;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
17;FAIR-D2_17;FAIR-D2;2023-08-24;FAIR-D2_2023-08-24_18-26-59;FAIR-D2_2023-08-24_18-26-59;2023-08-24 18:26:59;2023-08-24 18:28:30;00:01:31;exit;no;entrance;17;FAIR-D2/17;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
18;FAIR-D2_18;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_15-41-00;FAIR-D2_2023-08-25_15-41-00;2023-08-25 15:41:00;2023-08-25 15:41:40;00:00:40;entrance;yes;exit;18;FAIR-D2/18;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
19;FAIR-D2_19;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_15-44-01;FAIR-D2_2023-08-25_15-44-44;2023-08-25 15:44:01;2023-08-25 15:44:54;00:00:53;entrance;yes;exit;19;FAIR-D2/19;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
21;FAIR-D2_21;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_15-46-41;FAIR-D2_2023-08-25_15-48-36;2023-08-25 15:46:41;2023-08-25 15:49:30;00:02:49;exit;no;exit;20;FAIR-D2/20;2 videos;yes;yes;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Tettigoniinae;Tettigonia;#N/C;grasshopper;;;;;Orthoptera;Insecta
24;FAIR-D2_24;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_16-38-02;FAIR-D2_2023-08-25_16-38-02;2023-08-25 16:38:02;2023-08-25 16:38:08;00:00:06;entrance;yes;exit;22;FAIR-D2/22;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
25;FAIR-D2_25;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_16-43-31;FAIR-D2_2023-08-25_16-43-31;2023-08-25 16:43:31;2023-08-25 16:43:44;00:00:13;entrance;yes;exit;23;FAIR-D2/23;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
26;FAIR-D2_26;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_16-48-01;FAIR-D2_2023-08-25_16-48-01;2023-08-25 16:48:01;2023-08-25 16:48:08;00:00:07;entrance;yes;exit;24;FAIR-D2/24;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
27;FAIR-D2_27;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_18-19-55;FAIR-D2_2023-08-25_18-19-55;2023-08-25 18:19:55;2023-08-25 18:21:08;00:01:13;entrance;yes;exit;25;FAIR-D2/25;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
28;FAIR-D2_28;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_18-19-55;FAIR-D2_2023-08-25_18-19-55;2023-08-25 18:21:13;2023-08-25 18:21:30;00:00:17;entrance;no;entrance;26;FAIR-D2/26;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
29;FAIR-D2_29;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_18-22-07;FAIR-D2_2023-08-25_18-22-07;2023-08-25 18:22:07;2023-08-25 18:22:36;00:00:29;entrance;yes;exit;27;FAIR-D2/27;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
30;FAIR-D2_30;FAIR-D2;2023-08-25;FAIR-D2_2023-08-25_18-22-07;FAIR-D2_2023-08-25_18-22-07;2023-08-25 18:22:39;2023-08-25 18:23:23;00:00:44;exit;yes;?;28;FAIR-D2/28;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
31;FAIR-D2_31;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_07-52-03;FAIR-D2_2023-08-26_07-52-03;2023-08-26 07:52:03;2023-08-26 07:52:14;00:00:11;exit;no;exit;29;FAIR-D2/29;1 video;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
32;FAIR-D2_32;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_08-52-53;FAIR-D2_2023-08-26_08-52-53;2023-08-26 08:52:53;2023-08-26 08:53:06;00:00:13;entrance;no;entrance;30;FAIR-D2/30;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
38;FAIR-D2_38;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_09-26-14;FAIR-D2_2023-08-26_09-26-14;2023-08-26 09:26:14;2023-08-26 09:26:25;00:00:11;entrance;no;entrance;36;FAIR-D2/36;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
39;FAIR-D2_39;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_09-27-43;FAIR-D2_2023-08-26_09-27-43;2023-08-26 09:27:43;2023-08-26 09:27:53;00:00:10;exit;no;?;37;FAIR-D2/37;1 video;no;no;Insecta;Diptera;Brachycera;Muscomorpha;#N/C;#N/C;#N/C;#N/C;#N/C;;;;Muscomorpha;Brachycera;Diptera;Insecta
41;FAIR-D2_41;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_10-19-05;FAIR-D2_2023-08-26_10-19-05;2023-08-26 10:19:05;2023-08-26 10:19:57;00:00:52;entrance;yes;exit;39;FAIR-D2/39;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
42;FAIR-D2_42;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_10-19-05;FAIR-D2_2023-08-26_10-19-05;2023-08-26 10:19:05;2023-08-26 10:20:35;00:01:30;entrance;no;entrance;40;FAIR-D2/40;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
43;FAIR-D2_43;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_10-19-05;FAIR-D2_2023-08-26_10-19-05;2023-08-26 10:19:22;2023-08-26 10:20:06;00:00:44;exit;no;exit;41;FAIR-D2/41;1 video;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
44;FAIR-D2_44;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_10-19-05;FAIR-D2_2023-08-26_10-19-05;2023-08-26 10:20:28;2023-08-26 10:20:33;00:00:05;exit;yes;exit;42;FAIR-D2/42;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
45;FAIR-D2_45;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_10-28-02;FAIR-D2_2023-08-26_10-28-02;2023-08-26 10:28:02;2023-08-26 10:28:12;00:00:10;?;no;?;43;FAIR-D2/43;1 video;no;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
46;FAIR-D2_46;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_10-28-02;FAIR-D2_2023-08-26_10-28-02;2023-08-26 10:28:05;2023-08-26 10:28:24;00:00:19;entrance;yes;exit;44;FAIR-D2/44;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
47;FAIR-D2_47;FAIR-D2;2023-08-26;FAIR-D2_2023-08-26_10-32-45;FAIR-D2_2023-08-26_10-32-45;2023-08-26 10:32:45;2023-08-26 10:33:03;00:00:18;entrance;yes;exit;45;FAIR-D2/45;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
